eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,cluster
201704050044,2017,4,5,,0,,200,Syria,10,Middle East & North Africa,Deir ez-Zor,Mayadin,35.015778,40.455211,1.0,0,The incident occurred in Mayadin district.,"04/05/2017: Assailants executed 33 civilians in Mayadin, Deir ez-Zor, Syria. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,Sharp tools were used in the attack.,33.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,33.0,0.0,-99.0,,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,"""ISIS kills dozens execution-style in Syria,"" CNN, April 6, 2017.","""Islamic State Group Kills 33 Men In Syria Â¡Âª Syrian Activists,"" Sundiata Post, April 6, 2017.","""ISIS kills 33 execution-style in Syria; 22 in Iraq attack,"" Ani News, April 6, 2017.",START Primary Collection,0,1,0,1,,3
201704060047,2017,4,6,,0,,200,Syria,10,Middle East & North Africa,Hamah,Mardes,35.252606,36.75617,1.0,0,The incident occurred in Hamah district.,"04/06/2017: Assailants armed with firearms attacked Maardis town in Hamah, Syria. At least 21 soldiers were killed in the assault. No group claimed responsibility; however, sources attributed the incident to Hay'at Tahrir al-Sham.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Maardis Town,Town,200.0,Syria,,,,,,,,,,,,,,,,,Hay'at Tahrir al-Sham,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,21.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""At Least 21 Government Troops Killed in Fighting in Central Syria,"" Latin American Herald Tribune, April 7, 2017.",,,START Primary Collection,0,0,0,0,,6
201704080032,2017,4,8,,0,,200,Syria,10,Middle East & North Africa,Homs,Palmyra district,33.327676,38.6559,1.0,0,The incident occurred at the Rubkan refugee camp.,"04/08/2017: A suicide bomber detonated an explosives-laden vehicle targeting At Tanf Garrison near Rukban Refugee Camp in Palmyra district, Homs, Syria. Following the blast, additional assailants then attacked the garrison. At least nine people, including seven assailants, were killed and an unknown number of other people were injured in the incident. This was one of two coordinated attacks in Tanf on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,1,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Combined Joint Task Force Operation Inherent Resolve,At Tanf Garrison,422.0,International,17.0,Terrorists/Non-State Militia,94.0,Non-State Militia,Vetted Syrian Opposition (VSO),Members,200.0,Syria,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15.0,Vehicle,6.0,Explosives,13.0,Suicide (carried bodily by human being),13.0,Unknown,,,,,,,An explosives-laden vehicle and explosives-laden vests were used in the attack.,9.0,0.0,7.0,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,There is doubt that this incident meets terorrism-related criteria. The attack may have been the result of conflict between rival groups.,"""Coalition and Syrian opposition forces repel ISIS attack,"" CNN, April 9, 2017.","""Xinhua: 1st LD: Suicide Bombing Rocks Refugee Camp Near Jordanian Borders,"" Xinhua, April 8, 2017.","""Islamic State launches two suicide attacks on U.S.-backed Syrian rebels,"" Brief Report.co.uk, April 9, 2017.",START Primary Collection,0,1,1,1,"201704080032, 201704080033",77
201704080033,2017,4,8,,0,,200,Syria,10,Middle East & North Africa,Homs,Palmyra district,33.330088,38.656352,1.0,0,The incident occurred at the Rubkan refugee camp.,"04/08/2017: A suicide bomber detonated near an Osoud al Sharqiya convoy responding to an earlier incident in Palmyra district, Homs, Syria. In addition to the assailant, at least two members were killed and an unknown number of other members were injured in the blast. This was one of two coordinated attacks in Tanf on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.",1,0,1,1,3.0,Intra/Inter-group Conflict,1.0,1,1,3,Bombing/Explosion,,,,,17,Terrorists/Non-State Militia,93.0,Terrorist,Osoud al Sharqiya,Convoy of Members,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,3.0,0.0,1.0,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,There is doubt that this incident meets terorrism-related criteria. The attack may have been the result of conflict between rival groups.,"""Coalition and Syrian opposition forces repel ISIS attack,"" CNN, April 9, 2017.","""Xinhua: 1st LD: Suicide Bombing Rocks Refugee Camp Near Jordanian Borders,"" Xinhua, April 8, 2017.","""Islamic State launches two suicide attacks on U.S.-backed Syrian rebels,"" Brief Report.co.uk, April 9, 2017.",START Primary Collection,0,1,0,1,"201704080032, 201704080033",77
201704150002,2017,4,15,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in the Rashidin neighborhood.,"04/15/2017: A suicide bomber detonated an explosives-laden vehicle near an evacuation bus convoy in Rashidin neighborhood, Aleppo, Syria. In addition to the assailant, at least 126 people were killed and 55 other people were injured in the blast; the victims included aid workers, Ahrar al-Sham members, and civilians. Jaysh al-Islam (Syria) claimed responsibility for the attack. Sources also attributed the incident to Hay'at Tahrir al-Sham and suspected the involvement of Ahrar al-Sham.",1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,,,,,19,Transportation,99.0,Bus (excluding tourists),Not Applicable,Evacuation Bus Convoy,200.0,Syria,17.0,Terrorists/Non-State Militia,93.0,Terrorist,Ahrar al-Sham,Members,200.0,Syria,12.0,NGO,62.0,International NGO,Unknown,Aid Workers,422.0,International,Jaysh al-Islam (Syria),,Hay'at Tahrir al-Sham,,Ahrar al-Sham,,,0.0,0.0,1.0,0,1.0,0.0,1.0,10.0,Unknown,0.0,,,0.0,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,,127.0,0.0,1.0,55.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Buses were damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Syria: 126 killed as bomb hits buses with evacuees, group says,"" CNN, April 15, 2017.","""Assad blames former al-Qaeda affiliate for refugee convoy bombing,"" Middle East Eye, April 21, 2017.","""Death toll from Aleppo bomb attack at least 112 - Syrian Observatory for Human Rights,"" Reuters India, April 16, 2017.",START Primary Collection,0,1,1,1,,8
201704150013,2017,4,15,,0,,200,Syria,10,Middle East & North Africa,Lattakia,Salma,35.688749,36.135869,1.0,1,The incident occurred in the Wadi al-Arzak area.,"04/15/2017: An explosives-laden vehicle detonated at a Syrian Armed Forces (SAF) base in Wadi al-Arzak, near Salma, Lattakia, Syria. At least 10 soldiers were killed and dozens of other soldiers were injured in the blast. Hay'at Tahrir al-Sham claimed responsibility for the attack. Sources also suspected that the attack was carried out by the Islamic State of Iraq and the Levant (ISIL).",1,1,0,1,4.0,Lack of Intentionality,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Syrian Armed Forces (SAF),Base,200.0,Syria,,,,,,,,,,,,,,,,,Hay'at Tahrir al-Sham,,Islamic State of Iraq and the Levant (ISIL),,,,,0.0,1.0,,0,-99.0,0.0,1.0,10.0,Unknown,0.0,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,A remote-controlled explosives-laden vehicle was used in the attack.,10.0,0.0,0.0,24.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Military officials claimed that an army vehicle exploded after catching fire. The officials also stated that the terrain in the area is difficult to traverse and it was unlikely that an explosives-laden vehicle would be able to reach the area.,"""Xinhua: 1st LD: Car Bomb Blast Hits Syrian Military Position In Latakia,"" Xinhua, April 15, 2017.","""Bomb attack kills 10, injures several in SyriaÂ¡Â¯s Latakia,"" Press TV, April 15, 2017.","""BREAKING: North Latakia blast injures dozens of Army troops,"" Al-Masdar News, April 15, 2017.",START Primary Collection,0,1,0,1,,4
201704170057,2017,4,17,,0,,200,Syria,10,Middle East & North Africa,Hamah,Salamiyah,35.012791,37.051506,1.0,0,The incident occurred in Salamiyah district.,"04/17/2017: Assailants attacked Syrian Army checkpoints in Salamiyah, Hamah, Syria. There were no reported casualties in the incident. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack. Sources also attributed the incident to Hay'at Tahrir al-Sham.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,0,0,9,Unknown,,,,,4,Military,36.0,Military Checkpoint,Syrian Army,Checkpoints,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),Hamah Province of the Islamic State,Hay'at Tahrir al-Sham,,,,,0.0,0.0,,0,-99.0,0.0,1.0,8.0,Personal claim,0.0,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Government forces on the offensive in central Hama province,"" Associated Press International, April 17, 2017.","""Two Russian officers killed in northern Hama province: statement,"" Zaman al-Wasl, April 19, 2017.","""Revision: Terrorism: Transcript of ISIS's Al-Bayan News Bulletin for 19 April,"" Twitter, April 19, 2017.",START Primary Collection,0,1,0,1,,24
201704190042,2017,4,19,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in the Saladin neighborhood.,"04/19/2017: An explosive device detonated in Saladin neighborhood, Aleppo, Syria. At least six people were killed and 30 other people were injured in the blast. The Abu Amarah Battalion claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,200.0,Syria,,,,,,,,,,,,,,,,,Abu Amarah Battalion,,,,,,,0.0,,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,6.0,0.0,0.0,30.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""AFP: Bomb in Syria's Aleppo kills six,"" Focus Bulgaria, April 19, 2017.","""Aleppo bomb blast kills six,"" Sky News Australia, April 19, 2017.","""Blast in Aleppo kills six, injures 30,"" TeleTrader.com, April 19, 2017.",START Primary Collection,0,0,0,0,,8
201704230017,2017,4,23,,0,,200,Syria,10,Middle East & North Africa,Quneitra,Unknown,33.077632,35.893414,4.0,0,,"04/23/2017: Assailants fired projectiles at Syrian Armed Forces (SAF) positions and an unknown number of towns in Quneitra governorate, Syria. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,33.0,Non-combatant Personnel,Syrian Armed Forces,Positions,200.0,Syria,14.0,Private Citizens & Property,75.0,Village/City/Town/Suburb,Qunaitera Countryside Towns,Towns,200.0,Syria,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rockets and artillery were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Deadly Israeli attacks hit Syria's Quneitra,"" Al Jazeera, April 23, 2017.","""Israeli shelling kills 3 pro-government Syrian soldiers,"" Xinhua General News Service, April 23, 2017.",,START Primary Collection,-9,-9,0,-9,,25
201704290011,2017,4,29,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Um Mayyal,35.756299,37.589466,1.0,0,,"04/29/2017: Assailants attacked Syrian Armed Forces (SAF) posts in Um Mayyal, Aleppo, Syria. There were an unknown number of casualties in the ensuing clash. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,9,Unknown,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Syrian Armed Forces (SAF),Posts,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,,,0.0,,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Syria: Airstrike in Hama kills 8 White Helmets rescuers,"" Washington Post, April 29, 2017.","""Syria government repels ISIS attack in Aleppo province,"" Lebanon Daily Star, April 29, 2017.",,START Primary Collection,0,1,0,1,,41
201704290012,2017,4,29,,0,,200,Syria,10,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,1.0,0,,"04/29/2017: Assailants opened fire on protesters in Damascus city, Syria. At least five people were injured in the assault. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,83.0,Protester,Not Applicable,Protesters,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Syria: Airstrike in Hama kills 8 White Helmets rescuers,"" Washington Post, April 29, 2017.",,,START Primary Collection,-9,-9,0,-9,,0
201705020001,2017,5,2,,0,,200,Syria,10,Middle East & North Africa,Al Hasakah,Rajm al-Salibi,36.807907,42.071414,2.0,0,,"05/02/2017: Suicide bombers detonated near internally displaced persons sleeping at a makeshift camp in Rajm al-Salibi, Al Hasakah, Syria. This was one of two coordinated attacks in Rajm al-Salibi on the same day. At least 51 people, including five assailants, were killed and 34 other people were injured across both incidents; the victims included Syrian Democratic Forces (SDF) members and civilians. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,65.0,Refugee (including Camps/IDP/Asylum Seekers),Unknown,Temporary Internally Displaced Persons (IDPs) Camp,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,Explosives-laden vests were used in the attack.,26.0,0.0,3.0,17.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A headquarters was damaged in this attack,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201705020001 and 201705020034.","""ISIL suicide bombers 'kill dozens' in northeast Syria,"" Al Jazeera, May 2, 2017.","""Islamic State attack on displaced in northeast Syria kills at least 30,"" Los Angeles Times, May 2, 2017.","""Iraq: Security Roundup 1900 GMT 05 May 2017,"" Summary, May 5, 2017.",START Primary Collection,0,1,0,1,"201705020001, 201705020034",-1
201705020034,2017,5,2,,0,,200,Syria,10,Middle East & North Africa,Al Hasakah,Rajm al-Salibi,36.749678,41.59673,2.0,0,The incident occurred near the Iraqi border.,"05/02/2017: Suicide bombers detonated at a Syrian Democratic Forces checkpoint near a makeshift internally displaced persons camp in Rajm al-Salibi, Al Hasakah, Syria. Following the blasts, additional assailants opened fire on the checkpoint. This was one of two coordinated attacks in Rajm al-Salibi on the same day. At least 51 people, including five assailants, were killed and 34 other people were injured across both incidents; the victims included Syrian Democratic Forces (SDF) members and civilians. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,1,3,Bombing/Explosion,2.0,Armed Assault,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,200.0,Syria,17.0,Terrorists/Non-State Militia,94.0,Non-State Militia,Syria Democratic Forces,Checkpoint,200.0,Syria,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,Explosives-laden vests and firearms were used in the attack.,25.0,0.0,2.0,17.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201705020001 and 201705020034.","""ISIL suicide bombers 'kill dozens' in northeast Syria,"" Al Jazeera, May 2, 2017.","""Islamic State attack on displaced in northeast Syria kills at least 30,"" Los Angeles Times, May 2, 2017.","""Iraq: Security Roundup 1900 GMT 05 May 2017,"" Summary, May 5, 2017.",START Primary Collection,0,1,0,1,"201705020001, 201705020034",-1
201705030022,2017,5,3,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Azaz,36.585437,37.04692,1.0,0,,"05/03/2017: An explosives-laden vehicle detonated near a Syrian Interim Government headquarters and Maytam Mosque in Azaz, Aleppo, Syria. At least four people were killed and four other people were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Syrian Interim Government,Headquarters of Interim Government,200.0,Syria,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,200.0,Syria,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,,4.0,0.0,0.0,4.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Explosion near Turkish border kills five,"" Special Broadcasting Service, May 3, 2017.","""Car bomb kills four in SyriaÂ¡Â¯s Azaz,"" Anadolu Ajansi, May 3, 2017.","""Bomb in northern Syria kills five outside opposition HQ - spokesman, monitor,"" Reuters India, May 3, 2017.",START Primary Collection,0,1,0,1,,19
201705140044,2017,5,14,,0,,200,Syria,10,Middle East & North Africa,Hamah,Majbal,35.263863,37.413395,2.0,0,The incident occurred in Salamiyah district.,"05/14/2017: Assailants attacked a Syrian Armed Forces checkpoint in Majbal, Hamah, Syria. At least two assailants were killed in the ensuing clash. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL).",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,0,0,2,Armed Assault,,,,,4,Military,36.0,Military Checkpoint,Syrian Armed Forces,al-Majbal Checkpoint,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Vehicles equipped with 23-mm machine guns were used in the attack.,2.0,0.0,2.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Islamic State attacks eastern Hama and captures Majbal checkpoint,"" Iraqi News, May 15, 2017.","""Army kills ISIS terrorists and destroys their fortifications and weapons in Deir Ezzor, thwarts attack in Hama,"" Palestiniannews.net, May 15, 2017.",,START Primary Collection,0,1,0,1,,54
